source,title,summary,texto,cluster
RPP,Nueva ruta turística reducirá de tres días a ocho horas la caminata al sitio arqueológico de Choquequirao,"Una nueva ruta permitirá a los turistas llegar al sitio arqueológico de Choquequirao, en Cusco, en solo ocho horas, frente a los tres días que exige la caminata tradicional.","Nueva ruta turística reducirá de tres días a ocho horas la caminata al sitio arqueológico de Choquequirao Una nueva ruta permitirá a los turistas llegar al sitio arqueológico de Choquequirao, en Cusco, en solo ocho horas, frente a los tres días que exige la caminata tradicional.",0
RPP,"Valtteri Bottas, figura de la Fórmula 1, pasa unos días en Lima con su pareja Tiffany Cromwell [FOTOS]","El finlandés aprovechó su paso por Perú para conocer lugares turísticos y comer en Central, restaurante limeño reconocido como el mejor del mundo en la lista The World’s 50 Best Restaurants 2023.","Valtteri Bottas, figura de la Fórmula 1, pasa unos días en Lima con su pareja Tiffany Cromwell [FOTOS] El finlandés aprovechó su paso por Perú para conocer lugares turísticos y comer en Central, restaurante limeño reconocido como el mejor del mundo en la lista The World’s 50 Best Restaurants 2023.",0
RPP,"Exposición de datos personales en el Padrón Electoral es corresponsabilidad del Congreso y Reniec, según especialista","En La Rotativa del Aire, José Tello mencionó que los informes de la Autoridad de Protección de Datos no fueron tomados en cuenta, lo que -a su juicio- demuestra una falta de atención sobre los riesgos que conlleva la exposición de la información personal.","Exposición de datos personales en el Padrón Electoral es corresponsabilidad del Congreso y Reniec, según especialista En La Rotativa del Aire, José Tello mencionó que los informes de la Autoridad de Protección de Datos no fueron tomados en cuenta, lo que -a su juicio- demuestra una falta de atención sobre los riesgos que conlleva la exposición de la información personal.",0
RPP,Halloween llegó a la Casa Blanca: Donald Trump y Melania Trump entregaron dulces a decenas de niños [FOTOS],"Donald Trump y Melania Trump recibieron a decenas de niños disfrazados en una Casa Blanca decorada para Halloween, continuando así con la tradicional entrega de dulces que se celebra desde hace más de tres décadas.","Halloween llegó a la Casa Blanca: Donald Trump y Melania Trump entregaron dulces a decenas de niños [FOTOS] Donald Trump y Melania Trump recibieron a decenas de niños disfrazados en una Casa Blanca decorada para Halloween, continuando así con la tradicional entrega de dulces que se celebra desde hace más de tres décadas.",0
RPP,Alianza Lima vs Melgar EN VIVO: ¿a qué hora juegan y dónde ver HOY la fecha 17 del Torneo Clausura 2025?,Alianza Lima busca un nuevo triunfo en casa ante Melgar en la recta final de Torneo Clausura. Conoce a qué hora juegan y dónde ver el partido EN VIVO.,Alianza Lima vs Melgar EN VIVO: ¿a qué hora juegan y dónde ver HOY la fecha 17 del Torneo Clausura 2025? Alianza Lima busca un nuevo triunfo en casa ante Melgar en la recta final de Torneo Clausura. Conoce a qué hora juegan y dónde ver el partido EN VIVO.,4
RPP,Temblor en Chile hoy 31 de octubre: Epicentro del sismo según CSN,¿Cuál fue el último Temblor en Chile hoy 31 de octubre y registrado por el servicio Sismológico Nacional de Chile (CSN)? Consulta los últimos sismos: magnitud y epicentro del movimiento sísmico.,Temblor en Chile hoy 31 de octubre: Epicentro del sismo según CSN ¿Cuál fue el último Temblor en Chile hoy 31 de octubre y registrado por el servicio Sismológico Nacional de Chile (CSN)? Consulta los últimos sismos: magnitud y epicentro del movimiento sísmico.,2
RPP,Liga de Francia: Mónaco quiere el liderato del torneo frente a Paris FC,"Palpitamos la previa del choque entre Mónaco y Paris FC. Cuándo, dónde y a qué hora juegan.","Liga de Francia: Mónaco quiere el liderato del torneo frente a Paris FC Palpitamos la previa del choque entre Mónaco y Paris FC. Cuándo, dónde y a qué hora juegan.",3
RPP,Liga 1: Se enfrentan Los Chankas y Ayacucho FC por la fecha 17,"En la previa de Los Chankas vs Ayacucho FC, todo lo que tienes que saber de la cita que está prevista para este sábado 1 de noviembre desde las 13:00 horas en el estadio Los Chankas.","Liga 1: Se enfrentan Los Chankas y Ayacucho FC por la fecha 17 En la previa de Los Chankas vs Ayacucho FC, todo lo que tienes que saber de la cita que está prevista para este sábado 1 de noviembre desde las 13:00 horas en el estadio Los Chankas.",3
RPP,"DT de LDU criticó el gramado del estadio del Palmeiras: ""Parece un patio de colegio""","Tiago Nunes, técnico del LDU Quito, indicó que el césped del Allianz Parque se parece a un ""patio de colegio"".","DT de LDU criticó el gramado del estadio del Palmeiras: ""Parece un patio de colegio"" Tiago Nunes, técnico del LDU Quito, indicó que el césped del Allianz Parque se parece a un ""patio de colegio"".",0
RPP,La ONU acusa a EE. UU. de “violar el derecho internacional” por ataques en el Caribe,"El Alto Comisionado de la ONU, Volker Türk, acusó a Estados Unidos de cometer “ejecuciones extrajudiciales” y “violar el derecho internacional de los derechos humanos” por los ataques contra supuestas narcolanchas que ha perpetrado desde el pasado septiembre en el Caribe y Pacífico.","La ONU acusa a EE. UU. de “violar el derecho internacional” por ataques en el Caribe El Alto Comisionado de la ONU, Volker Türk, acusó a Estados Unidos de cometer “ejecuciones extrajudiciales” y “violar el derecho internacional de los derechos humanos” por los ataques contra supuestas narcolanchas que ha perpetrado desde el pasado septiembre en el Caribe y Pacífico.",0
RPP,'Bohemian Rhapsody' cumple 50 años: cómo Freddie Mercury creó la canción más ambiciosa de Queen,"Cinco décadas después, Bohemian Rhapsody sigue viva y se reinvindica como una auténtica obra de arte musical.","'Bohemian Rhapsody' cumple 50 años: cómo Freddie Mercury creó la canción más ambiciosa de Queen Cinco décadas después, Bohemian Rhapsody sigue viva y se reinvindica como una auténtica obra de arte musical.",0
RPP,LaLiga EA Sports: Real Sociedad intentará quedarse con el derbi vasco ante Athletic Bilbao,Toda la previa del duelo entre Real Sociedad y Athletic Bilbao. El partido se jugará en el estadio Anoeta el sábado 1 de noviembre a las 12:30 horas.,LaLiga EA Sports: Real Sociedad intentará quedarse con el derbi vasco ante Athletic Bilbao Toda la previa del duelo entre Real Sociedad y Athletic Bilbao. El partido se jugará en el estadio Anoeta el sábado 1 de noviembre a las 12:30 horas.,3
RPP,"Premier League: Por la fecha 10, Tottenham recibirá a Chelsea",Toda la previa del duelo entre Tottenham y Chelsea. El partido se jugará en el Wembley Stadium el sábado 1 de noviembre a las 12:30 horas. Será arbitrado por Jarred Gillett.,"Premier League: Por la fecha 10, Tottenham recibirá a Chelsea Toda la previa del duelo entre Tottenham y Chelsea. El partido se jugará en el Wembley Stadium el sábado 1 de noviembre a las 12:30 horas. Será arbitrado por Jarred Gillett.",3
RPP,¿Lima en duda para la final de la Copa Libertadores? Presidente de la CBF a favor de que partido se juegue en Brasil,"Samir Xaud, presidente de la CBF, se mostró a favor de que la final de la Copa Libertadores se dispute en Brasil. ""Si los clubes tienen esa intención, apoyaremos con la comunicación"", aseguró el dirigente.","¿Lima en duda para la final de la Copa Libertadores? Presidente de la CBF a favor de que partido se juegue en Brasil Samir Xaud, presidente de la CBF, se mostró a favor de que la final de la Copa Libertadores se dispute en Brasil. ""Si los clubes tienen esa intención, apoyaremos con la comunicación"", aseguró el dirigente.",4
RPP,Familiares de joven surfista desaparecido en playa de Cañete piden que siga la búsqueda,"Los familiares de Carlos Lupuche (22), quien desapareció el pasado 5 de octubre tras ingresar con sus amigos a la playa León Dormido, pidieron apoyo para intensificar su búsqueda y esclarecer el caso.","Familiares de joven surfista desaparecido en playa de Cañete piden que siga la búsqueda Los familiares de Carlos Lupuche (22), quien desapareció el pasado 5 de octubre tras ingresar con sus amigos a la playa León Dormido, pidieron apoyo para intensificar su búsqueda y esclarecer el caso.",0
RPP,Hasta las lágrimas: técnico de Palmeiras se quebró tras clasificación de su equipo a la final de la Copa Libertadores [VIDEO],"Abel Ferreira no aguantó las lágrimas tras recordar a su hija, quien se encuentra en Portugal, luego de la victoria de su equipo sobre LDU Quito por Copa Libertadores.","Hasta las lágrimas: técnico de Palmeiras se quebró tras clasificación de su equipo a la final de la Copa Libertadores [VIDEO] Abel Ferreira no aguantó las lágrimas tras recordar a su hija, quien se encuentra en Portugal, luego de la victoria de su equipo sobre LDU Quito por Copa Libertadores.",4
RPP,Serie A: Napoli marcha como líder y busca llevarse los 3 puntos para mantenerse en la cima,Toda la previa del duelo entre Napoli y Como 1907. El partido se jugará en el estadio Diego Armando Maradona el sábado 1 de noviembre a las 12:00 horas.,Serie A: Napoli marcha como líder y busca llevarse los 3 puntos para mantenerse en la cima Toda la previa del duelo entre Napoli y Como 1907. El partido se jugará en el estadio Diego Armando Maradona el sábado 1 de noviembre a las 12:00 horas.,3
RPP,"VMT: detienen a dos presuntos extorsionadores que amenazaban a transportistas, bodegueros y colegios","Durante la intervención, los agentes de la Policía incautaron dos armas de fuego, explosivos, una importante cantidad de droga y varios teléfonos celulares.","VMT: detienen a dos presuntos extorsionadores que amenazaban a transportistas, bodegueros y colegios Durante la intervención, los agentes de la Policía incautaron dos armas de fuego, explosivos, una importante cantidad de droga y varios teléfonos celulares.",0
RPP,Estrenos de Películas hoy 31 de octubre del 2025,"Estas son las películas que se estrenan hoy en Perú en las plataformas online de streaming. Revisa aquí la sinopsis, puntaje y trailer de los títulos de Netflix, Amazon Prime, Disney y Max.","Estrenos de Películas hoy 31 de octubre del 2025 Estas son las películas que se estrenan hoy en Perú en las plataformas online de streaming. Revisa aquí la sinopsis, puntaje y trailer de los títulos de Netflix, Amazon Prime, Disney y Max.",2
RPP,"Xabi Alonso: ""Con Vinicius está todo zanjado, no habrá ninguna represalia""","El entrenador del Real Madrid resaltó el comunicado ""muy valioso, muy positivo"" del brasileño pidiendo perdón y explicando que ""a veces la pasión"" le ""gana"".","Xabi Alonso: ""Con Vinicius está todo zanjado, no habrá ninguna represalia"" El entrenador del Real Madrid resaltó el comunicado ""muy valioso, muy positivo"" del brasileño pidiendo perdón y explicando que ""a veces la pasión"" le ""gana"".",0
RPP,"Corea del Sur construirá un submarino con propulsión nuclear en EE.UU., anunció Donald Trump",El republicano resaltó que la alianza militar entre Estados Unidos y Corea del Sur está “más fuerte que nunca”.,"Corea del Sur construirá un submarino con propulsión nuclear en EE.UU., anunció Donald Trump El republicano resaltó que la alianza militar entre Estados Unidos y Corea del Sur está “más fuerte que nunca”.",0
RPP,¿En qué consiste la tregua comercial de un año entre Estados Unidos y China? [CLAVES],"Estados Unidos y China han entrado en una nueva fase de su pulso comercial tras la tregua de un año acordada a raíz del encuentro entre los presidentes Donald Trump y Xi Jinping, realizada ayer en Corea del Sur.","¿En qué consiste la tregua comercial de un año entre Estados Unidos y China? [CLAVES] Estados Unidos y China han entrado en una nueva fase de su pulso comercial tras la tregua de un año acordada a raíz del encuentro entre los presidentes Donald Trump y Xi Jinping, realizada ayer en Corea del Sur.",0
RPP,"Potente huracán Melissa azotó el Caribe, con daños severos en Haití, Jamaica y Cuba [FOTOS]","Cuba, Jamaica, Haití y Bahamas comenzaron a evaluar daños tras el calamitoso paso del huracán Melissa, uno de los más dañinos en los últimos años, que destruyó viviendas e infraestructuras y dejó más de una treintena de muertos.","Potente huracán Melissa azotó el Caribe, con daños severos en Haití, Jamaica y Cuba [FOTOS] Cuba, Jamaica, Haití y Bahamas comenzaron a evaluar daños tras el calamitoso paso del huracán Melissa, uno de los más dañinos en los últimos años, que destruyó viviendas e infraestructuras y dejó más de una treintena de muertos.",0
RPP,Historial de reportes de sismos magnitud y epicentro al cierre del día hoy.,Cuál es el ultimo temblor en México y CDMX registrado segun el Servicio Sismológico Nacional (SSN) hoy 31 de octubre del 2025. Consulta los últimos sismos EN VIVO para México aquí.,Historial de reportes de sismos magnitud y epicentro al cierre del día hoy. Cuál es el ultimo temblor en México y CDMX registrado segun el Servicio Sismológico Nacional (SSN) hoy 31 de octubre del 2025. Consulta los últimos sismos EN VIVO para México aquí.,2
RPP,Cartelera Cine en Lima y Perú hoy viernes 31 de octubre,La cartelera de películas de cines en Lima y Perú se renueva cada jueves. Revisa los títulos que se estrenan y mira los trailers.,Cartelera Cine en Lima y Perú hoy viernes 31 de octubre La cartelera de películas de cines en Lima y Perú se renueva cada jueves. Revisa los títulos que se estrenan y mira los trailers.,2
RPP,Liga de Francia: PSG marcha como líder y busca llevarse los 3 puntos para mantenerse en la cima,Toda la previa del duelo entre PSG y Nice. El partido se jugará en el estadio el Parque de los Príncipes el sábado 1 de noviembre a las 11:00 horas.,Liga de Francia: PSG marcha como líder y busca llevarse los 3 puntos para mantenerse en la cima Toda la previa del duelo entre PSG y Nice. El partido se jugará en el estadio el Parque de los Príncipes el sábado 1 de noviembre a las 11:00 horas.,3
RPP,Precio del dólar Perú y tipo de cambio hoy 31 de octubre del 2025,"En Perú, el tipo de cambio para hoy viernes 31 de octubre es de  S/3.38 según el Banco Central de Reserva Del Perú.","Precio del dólar Perú y tipo de cambio hoy 31 de octubre del 2025 En Perú, el tipo de cambio para hoy viernes 31 de octubre es de  S/3.38 según el Banco Central de Reserva Del Perú.",2
